business_id,pop,homes,homes_occupied_by_owners
1RLGEWT2iU_wYUr6L6QQzg,339.0,430.0,224.0
mYizRZREyzPBwUYhl_DblA,17737.0,12485.0,10677.0
RkcCqe8y0qIAYPC8zGAKbA,3784.0,2926.0,2224.0
Cu5c7lqVyTwOr_Vge4HARA,3784.0,2926.0,2224.0
wWxP2WU6nE51tU4qCIbFAw,7149.0,5148.0,4107.0
NqelJlme2RN0RxcmO6lxmw,339.0,430.0,224.0
_PmE57ktWIX5XaYGojpWaQ,3784.0,2926.0,2224.0
qzRHHG1mlK_oEZPRhIUhQg,17737.0,12485.0,10677.0
XXoZ_f7Uw-Z4Km7QxwsuHQ,33274.0,15598.0,14281.0
Aqss4mOSLfgAsmuUE--uug,6617.0,4806.0,3958.0
AI_V3qAMK7OBjSO-yjloYA,17737.0,12485.0,10677.0
snMfcJuosoFSdS6LueXmJA,11597.0,6613.0,5928.0
kqGFCjGsGQCBTJk515MscA,17737.0,12485.0,10677.0
0YTDinp9GH4kj1qp5pfeeA,7149.0,5148.0,4107.0
8rFN-fn4RPr3kDo3kTxr0A,3784.0,2926.0,2224.0
XDx4K-4DrLAhM_2CjHGoKg,17737.0,12485.0,10677.0
gvPtKe04Z4PynwizMKzTSg,11597.0,6613.0,5928.0
bqzTmZ_Hr2s5erUwfVUA1g,31071.0,13284.0,12353.0
gJa-874Mj1WJWtLC-kXgSA,17737.0,12485.0,10677.0
TBfdUhIYmjewQmQA-e3X1g,339.0,430.0,224.0
Y9Gg-5diQ7X8fPWx1-4lfA,12638.0,7233.0,6331.0
ZSXgPelnA8-tuXtJHgQKUA,3784.0,2926.0,2224.0
4dMXRwNvcjNzDPMec--Wnw,10244.0,4899.0,4608.0
hqhvUijR0d_3xawcdkTRYQ,33274.0,15598.0,14281.0
B2XyZ3vASTrapHcpDQqmRA,339.0,430.0,224.0
1tI2U77_GJ8R45K9FPAuSA,339.0,430.0,224.0
qRs0FXkxqMXHgkPVW4XXeA,3784.0,2926.0,2224.0
gFdcQ6FTPW1gp8ywKKVUUw,339.0,430.0,224.0
S2VTuWT6LnpR_NC1upis6A,31071.0,13284.0,12353.0
b99lIkXrffK9DoCjiwvEHQ,11597.0,6613.0,5928.0
CCqXTAet0NI4WxmXZeLSzQ,15804.0,9114.0,8461.0
HBj1GecZA4p1IHJukw3rng,29284.0,13061.0,12108.0
jWg5J2MRjhp1kgXTY8pSOw,33274.0,15598.0,14281.0
WNxKTZmD0GdpRT2J4ue0vQ,3784.0,2926.0,2224.0
RSQjEvl1AgF3B2pUC1-Dvg,12638.0,7233.0,6331.0
tPeEtJbu405oDTsK0Vy8Bg,17737.0,12485.0,10677.0
Ew7bzWG1NisYv1GcZBoCRA,13924.0,7571.0,6983.0
cEBp-X0hm8NVZQXyVdKHPQ,7149.0,5148.0,4107.0
yYOKp42L05K1Wd7dtYXOMA,17737.0,12485.0,10677.0
nF37lu5xHJ_0E03hLJzQAg,339.0,430.0,224.0
RZ-hjIkwe4Q6iWF3XE4_YA,11597.0,6613.0,5928.0
5N64spCCuy4-RuCizQho8A,339.0,430.0,224.0
og6uuPtDJsOZC5PsqlvZfw,7149.0,5148.0,4107.0
tK9gTB4bj4Z-iQ1daqkK7w,10244.0,4899.0,4608.0
qAR-Q2PgWllYdy-r-cDbcg,3784.0,2926.0,2224.0
ZlgR0fUI2zbIv7VnpmWObg,339.0,430.0,224.0
eh-x48N8EhXwa665lFGaSA,6617.0,4806.0,3958.0
rIshpCdjUpl70tfXHkxmdw,6617.0,4806.0,3958.0
8olFGseSTeb2BS6IyuhdUQ,7149.0,5148.0,4107.0
2cM1L2ngS5YLR_3APAaxfQ,7149.0,5148.0,4107.0
F4Sn3Z9SP9xSGgGzqjrhlw,17737.0,12485.0,10677.0
zDPxzo3Mo8WsnpQHsFYcUw,339.0,430.0,224.0
PHlXAY3X5JlRmzT81ZjC9w,17737.0,12485.0,10677.0
sldU1H3DyQyzLn5W5W4m1g,17737.0,12485.0,10677.0
_RPpKF6Qbj_sE1O2QN6Wpg,339.0,430.0,224.0
RrsFnbqsHq91ta_Dw0ETWg,17737.0,12485.0,10677.0
cndx8W9hhTspDlzic6yplw,18318.0,9286.0,8786.0
MgdPs9iYcFwS3kwbfxOcow,339.0,430.0,224.0
yXmDRdvvjWoaI6VLCKgKIw,7149.0,5148.0,4107.0
sH9my_onkhx3USbpwXKD3A,3784.0,2926.0,2224.0
pbzc6KWPOolvlpGFjw9aNA,29284.0,13061.0,12108.0
3civ0PPouO2uQn-yMDErxA,7149.0,5148.0,4107.0
DczqyhtGCzCg3UiD2DXCug,3784.0,2926.0,2224.0
kiwUEhj2KXh4krPqX13bnA,7149.0,5148.0,4107.0
CsItrbBidc4UdubQSHb54g,339.0,430.0,224.0
q-C5nkLAPmU0bR9xysC46A,3784.0,2926.0,2224.0
JPeCyatOeupk_kSKp_WojQ,6617.0,4806.0,3958.0
fofa3o-APEmML_ODt0Le5w,12638.0,7233.0,6331.0
L3zx-BMwsJd0HEykS4hO-Q,6619.0,4322.0,3967.0
wD-X9q2NiO7_8HVATDbkjQ,3784.0,2926.0,2224.0
BGO_ja4gLXwz3yunOkVvyA,339.0,430.0,224.0
itqjLpXK77CA3FYgKFl2kw,7149.0,5148.0,4107.0
VczlsEmHHmFACnVnA2_jQA,10244.0,4899.0,4608.0
6tUz_RYIa82JVvAXR5nHwQ,12638.0,7233.0,6331.0
tr5CU8Y7UaCxgLv79nUfOA,339.0,430.0,224.0
75YDFcZRRa6tiWji65iFzA,33274.0,15598.0,14281.0
7ty2XiSe-cd9VbIDWZljKw,10244.0,4899.0,4608.0
-qomRIQK1ueJQF8bo8zgNA,3784.0,2926.0,2224.0
WxCIVNlrtSMmijqFnSYogg,339.0,430.0,224.0
jxpJpHxWXVWUK01onNXydA,7149.0,5148.0,4107.0
nt-5SgThwwjhHTIz3yJf1w,11597.0,6613.0,5928.0
y4gx1OcYegpnRgGRZnHYgQ,339.0,430.0,224.0
bpHZtxvBm2GempIm81y7Bw,17737.0,12485.0,10677.0
86gZV-dpM6H4JLb96TDbYA,11597.0,6613.0,5928.0
XelBL_N-n-y1221tRAcZ0w,7149.0,5148.0,4107.0
fo0WJFqEwLCPki6jVAFTZg,7149.0,5148.0,4107.0
T5jfvzHO6QdGudY61PYlDw,7149.0,5148.0,4107.0
NzKKnQSExgMXy6uFsemzXg,33274.0,15598.0,14281.0
fdKXdj2L3DiyHvqHw6FCvg,339.0,430.0,224.0
AHBrmEDtJAuDGnmLgJ5LjA,339.0,430.0,224.0
sPjHIvWqog_W7vU6uMNT-w,17737.0,12485.0,10677.0
W01Bd3EanoqM6tWpsNEh1w,23261.0,10903.0,10093.0
M_oD1l5LXCeRXLzjcGGs8A,11597.0,6613.0,5928.0
h1wTM8iYDpffy6EgsiM6zw,11597.0,6613.0,5928.0
m476YlEMTA3CZS9ezUwSfA,11597.0,6613.0,5928.0
pNNiVpYRjGOldveDMVrXMQ,11597.0,6613.0,5928.0
12FLj-QXbLJoPh8pNzCh_Q,7149.0,5148.0,4107.0
qZi89e_d6RyooGH9LEvFEQ,7149.0,5148.0,4107.0
R3aNKBBcYNfOJ3yQdgVXng,11597.0,6613.0,5928.0
tWldqICZFjfXeVgt2ZMXoQ,17737.0,12485.0,10677.0
IxZUzrOHnVbcW3sKpU8ZtQ,7149.0,5148.0,4107.0
wDRvlZteKOHK2C0DG2dKAw,13924.0,7571.0,6983.0
ml2zppMUj7gp-uG-R18BKw,339.0,430.0,224.0
0UBxUjgQAMRoLyzp9Y6E3Q,3784.0,2926.0,2224.0
Z2qq5JOZdtibqlUOKVV-sw,339.0,430.0,224.0
mUraT4u496wxdlNaLmjnlg,17737.0,12485.0,10677.0
KhBLS60PLQkPN7CHTcs8Ww,7149.0,5148.0,4107.0
Vq_gO_Wsf90AZl0KLB_gjQ,6617.0,4806.0,3958.0
pA21uPvDhBMsOxwUQZURow,7149.0,5148.0,4107.0
My4PLwDtaEJ2A3cn5BJNdA,339.0,430.0,224.0
q_GMhRXzOmXG6y3xO2a9NQ,11597.0,6613.0,5928.0
3MVOWIF7hnVOILwu4p_Jeg,339.0,430.0,224.0
4J5BRFhvjdEVaeAykARL9w,3784.0,2926.0,2224.0
84tEebdFmIrDI2F8N0h2QQ,11597.0,6613.0,5928.0
dZLBhNbWDRh0ngzXG6wIOg,29284.0,13061.0,12108.0
Yj0fJldokZ32AX4R5a_LqA,29284.0,13061.0,12108.0
F_WFYYWDZK2CnunfhwLAHw,7149.0,5148.0,4107.0
bHWDUEMXRs4oe17aqw8vBw,7149.0,5148.0,4107.0
Phj-nRaRrDabXVle5CwTZg,31071.0,13284.0,12353.0
OB6SUleaj9LU-sIbzJ_g0w,339.0,430.0,224.0
UGZ55EJjI7KJEQPbWcpAvw,9745.0,3589.0,3372.0
cZeqra76AUQyUj8PHQqzXQ,339.0,430.0,224.0
K7Nhou2pjvw6iaaoQG8CgQ,339.0,430.0,224.0
U7p65Voo9Huj6Go_SK4fSg,18318.0,9286.0,8786.0
cHZ4nr4716qZmxlIlZnmZA,7149.0,5148.0,4107.0
5s2e_PCD5qshfBAFoLKqLg,17737.0,12485.0,10677.0
-T6cj3NGlwIvxpkWwPdVag,3784.0,2926.0,2224.0
849TBimiH2RS0IpoQbKtag,11597.0,6613.0,5928.0
16XhwkdJ0lEiPEb418WHfw,17737.0,12485.0,10677.0
pYX1UpIT035WyiDhHRb2vQ,12638.0,7233.0,6331.0
SQnVDlyRKOfIytWIBE8IRw,11597.0,6613.0,5928.0
GS3qYe4B0wAqM7gTEP5yEQ,12638.0,7233.0,6331.0
ilgjqC4ZJGQxGgicAknCVA,3784.0,2926.0,2224.0
GmjYpenAJhfL6ice5Hl31A,3784.0,2926.0,2224.0
0eH825diyFPYXDz3esYMnA,339.0,430.0,224.0
qQjnoumX6T_pBH47Cx6MDA,33274.0,15598.0,14281.0
gCEOkmi1TSiW0OmwJEWrLA,18318.0,9286.0,8786.0
OvnecJfF47KeUgZEyCi10A,17737.0,12485.0,10677.0
hg2q5fJNH1c-CYZWT1Sc4g,339.0,430.0,224.0
B3rvjsVwbm_RvFwXs89sCA,339.0,430.0,224.0
DUxibGmcvaYhg1k46cnBiA,12638.0,7233.0,6331.0
WMBxsT--UhbbALJItJ-ABg,3784.0,2926.0,2224.0
poUAUjRyrIrarv5oqY0low,7149.0,5148.0,4107.0
Vb7o18EYlYIlclYQDs2phg,7149.0,5148.0,4107.0
0keDCJOyX0lWPamiiaZo0g,17737.0,12485.0,10677.0
qTlEWzrv5ONv6wbDp9K4Sg,339.0,430.0,224.0
MrS0THfMkLQRMECwq_hE5w,17737.0,12485.0,10677.0
TRpXzbmoPUK_tkrz6EIZ3Q,339.0,430.0,224.0
GnmLeZzo6M09ujvzdPjNLg,11597.0,6613.0,5928.0
kvrITnWyepqlf1UZl2caCQ,3784.0,2926.0,2224.0
ui-RIwga_tLd5fZeQyf5rg,11597.0,6613.0,5928.0
vsT7dxmQFk74l6QKsiWOVA,3784.0,2926.0,2224.0
HU13CZIbkYwn7W_ed34ZTg,17737.0,12485.0,10677.0
YwrvDExXXp6KFbIrdnECcg,17737.0,12485.0,10677.0
JgidCgYMJHZYuVNz4_s_RA,33274.0,15598.0,14281.0
U_tUbjB7a6HSou9GJhFHYA,11597.0,6613.0,5928.0
h133VvSVf26FxsflLO9KxQ,339.0,430.0,224.0
qfNuXG0254-YGBIy2_SqCQ,6617.0,4806.0,3958.0
IOWc8aOdw3ej9uYnu2TDGw,7149.0,5148.0,4107.0
owFvWnHrQdNXz_HbIHkTnA,29284.0,13061.0,12108.0
XwRN1dokgVHkAm8-OSKitg,13924.0,7571.0,6983.0
mjXGettPUoAxAg-vUX1CLQ,7149.0,5148.0,4107.0
EuRTuzFXKFLe6Hs_VsXSVw,7149.0,5148.0,4107.0
YEDU6m_75cM7vBW027W3RQ,7149.0,5148.0,4107.0
X-2k9Be825ZSVAZ3le9x3A,17737.0,12485.0,10677.0
ag_Q1u9nL7VnPA8M_eQuZQ,18318.0,9286.0,8786.0
uVw48vhj-5JZBXJRcyDJeg,7149.0,5148.0,4107.0
RVz2gO5tMdViTm5Fj8bQNw,7149.0,5148.0,4107.0
04xnykZKvSsg057RLCS4XA,15804.0,9114.0,8461.0
lKqnHRh3j-2V318hPTGuEw,35480.0,14483.0,13746.0
x93cHWHk5xaepbZSMNi2lg,26015.0,12728.0,11712.0
xUDCvZr1-Dpgm4_sL_lEpw,26015.0,12728.0,11712.0
JY3yWyQFLnDEhFAiWgCnmQ,4569.0,2115.0,1953.0
ftPlwcbQWyMSU-kRMLGV1A,15804.0,9114.0,8461.0
TabvXql-9gSlIHo7lfaQdQ,24490.0,10638.0,10177.0
0WhQ8juXQ7CwbuHGKTsFJw,28965.0,16083.0,14899.0
ATxPnvG9iNBcsmCvMxiq6Q,4569.0,2115.0,1953.0
08OthX5Ue01Sa-ms-RjrEg,15804.0,9114.0,8461.0
yL--GGxidlYm19jq_Bzdzg,26015.0,12728.0,11712.0
w2HbmYX3wGR-ZGtJnisTDg,30231.0,15577.0,14784.0
XNOvqsWUDBISW7GlojmLrA,20375.0,10807.0,10173.0
qzgkgY4x7qrzBTANzQgM3Q,26015.0,12728.0,11712.0
IhDTUAFc2x8U8brTeBAeUQ,15804.0,9114.0,8461.0
2XETsVwIVxBt_S1Gp0o3LA,0.0,1.0,1.0
ssoMQ-qX07Rr8Eozhm-nzA,20676.0,9673.0,8928.0
GTh-yLwHGdAgljgB3fIl0g,28965.0,16083.0,14899.0
7agWt5dYZ6GPru105HHk3w,26015.0,12728.0,11712.0
H-aFeDAbu-dDojoskjIswA,26015.0,12728.0,11712.0
1rgzS43TWdDmQP3IB4fBeg,0.0,1.0,1.0
dFelSjykHQOJm7Fgn8X_Wg,28965.0,16083.0,14899.0
CfkVs26tVcosDI6IDxKs6w,26015.0,12728.0,11712.0
H2CMlF2Ly6XYYcv1tvfMIw,26015.0,12728.0,11712.0
Qb66eJjfC1wg7z4wgKrhsw,26015.0,12728.0,11712.0
rT7j4MF8alfiBypeUAHyvA,26015.0,12728.0,11712.0
UGDonYAbwtkzZt6VG0LWhA,26015.0,12728.0,11712.0
J75FS3nR6jc_PKNtk4SRcA,35480.0,14483.0,13746.0
blZ3C1xR32G5R1UG52dGkA,15804.0,9114.0,8461.0
PWAFq0t9gXgLn3RPFhthag,26015.0,12728.0,11712.0
QShK8PFbOX1Jb9PvP82whA,26015.0,12728.0,11712.0
_g0Kl-ltg0YOGAQ-H7Y3Xw,20375.0,10807.0,10173.0
pLG9538XoYZ1A4-71XRr8Q,35480.0,14483.0,13746.0
-p4VPrnWxCkSfsMyCnrVig,28965.0,16083.0,14899.0
9_LFB8ETd2Jdz_9-sDkkew,28965.0,16083.0,14899.0
zG4JMPwDlwX5YfIYAm6Z7g,4569.0,2115.0,1953.0
Wy3JgOLgjNFFctWsdLd2ew,26015.0,12728.0,11712.0
sRtMupSMALp5Ov4JQ4OE1A,15804.0,9114.0,8461.0
kouF7L7rfk4dsj9xYX6sSA,26173.0,11400.0,10669.0
hx6LHSe9zl9rWWAk1WEz0w,15804.0,9114.0,8461.0
9aR9wBocGT0Jatl9IpZ2HQ,15804.0,9114.0,8461.0
RuEqlSgnLSzEE-6ApTIVqw,26015.0,12728.0,11712.0
-ABVkwR8mRcWFufc_6UbPA,26015.0,12728.0,11712.0
jBU7SiLVJAmjPUBkOJvW9w,30231.0,15577.0,14784.0
0OO33xWUYsfIzL9DU4DfXw,35480.0,14483.0,13746.0
xTluZ-CVz18esCjeMxUuGg,26015.0,12728.0,11712.0
0m8qpB5uuvaym5cJlV2oGw,28965.0,16083.0,14899.0
LyDW8Ut94dvZ_kh0yZ2lrw,26173.0,11400.0,10669.0
zpHyA-mtMxqYNV0msFFMQQ,28965.0,16083.0,14899.0
Uaet0wHI6tr-P5k5g3QCEw,5.0,3.0,3.0
7z6y1xm-8UNo35YoDFnpHQ,26015.0,12728.0,11712.0
N3XhpaaNqSF18RCMS_PBNQ,26015.0,12728.0,11712.0
-4rutsx69fXpwFVhOpcpRw,20375.0,10807.0,10173.0
oqJt5bjP4sCaOoS7tmGXRA,26015.0,12728.0,11712.0
s1GGIZKswMubq304kBn1aw,28965.0,16083.0,14899.0
yQGcRRt_afHuwt86m7V7bA,26015.0,12728.0,11712.0
I17_6efrmTE-znKllkjZOA,4569.0,2115.0,1953.0
3zGyUbQR5-rm-rhyxY6gnA,4569.0,2115.0,1953.0
KUb7yiGqDsNARlepqkanFQ,15804.0,9114.0,8461.0
xW9iAfX3WYrO9OHfC3RL3Q,30231.0,15577.0,14784.0
5wY6cwL3jrAHLdj_ZW361w,30465.0,13690.0,12647.0
Fje9wGfOLxg60hhzOOdb-w,26173.0,11400.0,10669.0
X6_5M1leb_9unxtPbM9pOA,28965.0,16083.0,14899.0
w1KyhSp1PBC-obC1TQzy4g,20375.0,10807.0,10173.0
CCsp6l4h3-vAs8L0W4korQ,26173.0,11400.0,10669.0
9odWnAs8UfQNrdRvzL-z8g,24049.0,9989.0,9551.0
YbC-NdqN_5u_xA1YFKZfLQ,28965.0,16083.0,14899.0
GqP-xG7nJxQvMlF_5qIHpA,15804.0,9114.0,8461.0
_c98YKUKcD43F7oAPefM8A,35480.0,14483.0,13746.0
-s8hkTbXyN8h-jQgesHrng,26173.0,11400.0,10669.0
gFwdhnoC4vUWUWIB8aB0ow,24049.0,9989.0,9551.0
-8eNjIDLCVNOgl0M5NFl6A,28965.0,16083.0,14899.0
KPlj1O3VFZjyoaIXD-OnFw,26015.0,12728.0,11712.0
LtHDWK11yb-XZg6KJjxO1Q,26015.0,12728.0,11712.0
oD9HQjUmmpHoeGehGL3kWA,35480.0,14483.0,13746.0
gmiKlbUDi5hLQ55VKwhIuw,502.0,222.0,215.0
JWfH-0POiX08PEgASqvcLQ,26173.0,11400.0,10669.0
Cp2gXLL8VbHRuizKyFC7vA,26015.0,12728.0,11712.0
x3Q9nAojQh1XiHOpeqP_6Q,26015.0,12728.0,11712.0
Lb3UYo2BMdaZhuEO8na_2Q,28965.0,16083.0,14899.0
1eLPQ67ayM5JoV7O7mn0kQ,26015.0,12728.0,11712.0
-587aHcWTqF_OgPxEqHl5A,26173.0,11400.0,10669.0
PQKiOFwNKFsx-dPqICVqhQ,12271.0,4643.0,4409.0
6Xvyg4iuMmZUZ1Ei8Mj74A,24049.0,9989.0,9551.0
LXgYuzuVgUyGids9i3pM9g,30231.0,15577.0,14784.0
eIJ_QlrzHYmfpGSEOZnHTg,28965.0,16083.0,14899.0
7P_dps4VaG9NvyQzPyr6fA,20375.0,10807.0,10173.0
aUCSEvonntLnPRoyuUD5fw,15804.0,9114.0,8461.0
7NJj6glKq3HXMvnJzIhHJQ,4569.0,2115.0,1953.0
hm7S4J8P-aQkai5X7UxDgA,26015.0,12728.0,11712.0
uvEkBncrRH0tlpaWTZvrPg,26015.0,12728.0,11712.0
JETCAOBKPnhEucxm8XYe1g,0.0,1.0,1.0
U4Oa4wAnw4gLjj8lWq-H3g,26015.0,12728.0,11712.0
xxg10nphfLiKe6YqM7XqxA,26173.0,11400.0,10669.0
fcNzMlSgf_E7q7PnURbYpA,35480.0,14483.0,13746.0
xzSrpHOn33bp-GT_vXT-pg,26173.0,11400.0,10669.0
vqWGMRSjFPWSzru4p1POUw,339.0,430.0,224.0
rCGdG_nepidWJ8I7aZ6JVw,28965.0,16083.0,14899.0
HpeO5_HzCdmo28mufp6d4Q,28965.0,16083.0,14899.0
VUrhKz2Ya7IdK5Xyxij2iQ,26173.0,11400.0,10669.0
aD7WQU6E_tbmVmoHNwMSjg,26015.0,12728.0,11712.0
g90MD0-54L49vi9I0F-0vQ,26015.0,12728.0,11712.0
ghmUxPSyEvYBQ9vpCU3k0Q,26015.0,12728.0,11712.0
D8wyNMdt9NvPB7fOu-uUjg,15804.0,9114.0,8461.0
E_ol8_CeQ6elUxqu3iQwnw,15804.0,9114.0,8461.0
RSNW8GCUOoQx45OoRjlKaQ,28965.0,16083.0,14899.0
JnzRjFgTPzRD2RZt2zdiXw,15804.0,9114.0,8461.0
hUJegxUPFafSbnzTxyVemg,26015.0,12728.0,11712.0
LuU5pylhr7r1eXKsiME23w,24049.0,9989.0,9551.0
ROBQugKx0b0fId8D18tBkQ,15804.0,9114.0,8461.0
-IWqjtKgxlPnLxxos9BBkQ,4569.0,2115.0,1953.0
60Wtqd_z2vWqeTNv8m6u3Q,28965.0,16083.0,14899.0
CBxxCV7Y6GKidKTUHC0Lig,26015.0,12728.0,11712.0
0AYRiSv7XW4aEmnW1cr7lA,26015.0,12728.0,11712.0
Q8fQ0Ff5u2PzNuMY-c2MRQ,28965.0,16083.0,14899.0
JEeacBlqEijrIQpe0suyuw,20375.0,10807.0,10173.0
R8_aSNoOqIG5MmXQFh59DA,35480.0,14483.0,13746.0
x7i4eG-Z2CGehlpuNPh80w,26015.0,12728.0,11712.0
y3Ag93KlHY9kNxVBaj7MxA,19082.0,9514.0,9057.0
8CC5z_Naw5cICEkmQ7XHLg,26015.0,12728.0,11712.0
Ig3DGhlTDFCTfMzqGF49Og,35480.0,14483.0,13746.0
Euzjs9u14MpA8JqxEdOUKA,26015.0,12728.0,11712.0
xBUDu7FaSqjpoBG8FlfmyA,26173.0,11400.0,10669.0
WaFkwnxYX0nD2oCq89_X3w,35480.0,14483.0,13746.0
W41IwQYblypuWuVHw0bWgw,35480.0,14483.0,13746.0
NBrkv2tlnkt3q6WOcs9Agg,0.0,1.0,1.0
T_fHKjbzODchGcrOllYEZA,35480.0,14483.0,13746.0
r1ixD4lkU7yT5107LeZ2ng,15804.0,9114.0,8461.0
csxUCYdVH0zTA8uxvw9WwA,28965.0,16083.0,14899.0
cCPzIXzcO9NaWzO9tpMfYg,24049.0,9989.0,9551.0
6Lv8P_6pSJiWj20MNazRyA,15804.0,9114.0,8461.0
aD9pWJWWJGQPreq12ecGHw,5.0,3.0,3.0
mJGkX8Qmqwn4bohQ1XDMEA,28965.0,16083.0,14899.0
Li7ntbyBMFdDlxF6vO31dQ,0.0,1.0,1.0
69MH2RqxS5k5-nrUZRBekw,26173.0,11400.0,10669.0
4F7b2WqA9od7HQM8A4--7Q,15804.0,9114.0,8461.0
2uOY0RrqcI1fp9cE79lu3g,15804.0,9114.0,8461.0
Za0-WAUs879y8Yd30H3P4A,15804.0,9114.0,8461.0
Y32Ge0B9PVLZZIL9gLHCuA,28965.0,16083.0,14899.0
i8vU4OdRpsydtxYDmw6R8Q,26015.0,12728.0,11712.0
PjoSs8D4hpMkQKUbLm2jlg,26173.0,11400.0,10669.0
zhANvzCjhC1UjA5Jni3yrA,26015.0,12728.0,11712.0
93aN9CsGluif1PzqudIZYw,28965.0,16083.0,14899.0
C1qFJ4kTySG5PtfJAqrA-w,26015.0,12728.0,11712.0
GBdHKOyj7iVLyTdbchCkmA,24049.0,9989.0,9551.0
UtQ8htjR-XbPTCEaaBjb1A,28965.0,16083.0,14899.0
HOf_4mVJUDnjXkq2nmy7mw,20375.0,10807.0,10173.0
jzZtEnChgwVqBYKMRWJgpQ,28965.0,16083.0,14899.0
EGsNTiWG7ZxMUrskp4-wfQ,15804.0,9114.0,8461.0
bBQo9CwaNb-0m-p0YjLGbg,28965.0,16083.0,14899.0
VLON3ZLAZm5fSE50_IC_Yw,28965.0,16083.0,14899.0
lB6sWYSWnLn4CVkNz-Vo0g,0.0,1.0,1.0
cjQF0m3LBuayqzpuAiF8_w,5.0,3.0,3.0
eT12mEALuvF_VUFsq7oplg,28965.0,16083.0,14899.0
6fdIB2zbASn768b5jslyoQ,28965.0,16083.0,14899.0
SAtmVwCGyEi-9u8258pSxw,26015.0,12728.0,11712.0
0-0vwg9IWq3QtKUzEpM1RQ,26173.0,11400.0,10669.0
EI9xvGMLfVt3zXQmwi7xVg,26015.0,12728.0,11712.0
o8AzV5cBGkuzw_QGs0iVJw,19082.0,9514.0,9057.0
SlQaOvHVcayTIa9JS7BwcA,4569.0,2115.0,1953.0
s0q3j_-lW-rZRdgept6wZQ,30231.0,15577.0,14784.0
He_Br4Q_hAa14nqTIVlTYQ,28965.0,16083.0,14899.0
ljz9oH_kwAeBQOXhkH4PTQ,15804.0,9114.0,8461.0
zztd3r04hvMTZh3ol7VC4g,15804.0,9114.0,8461.0
3NHzTek_YH0XXdjfhkogwg,26173.0,11400.0,10669.0
-appMO8r0lE0clUwl5b_HA,26015.0,12728.0,11712.0
_VfB35OX_1QJ6uSxC_gyFA,15804.0,9114.0,8461.0
_eWCvyOCsuBXIQCOSVZy4Q,26173.0,11400.0,10669.0
QU4wnowdtJ-gqLIdQISo7A,0.0,0.0,0.0
cc_l54wGs7-2myFhD4Xk-Q,0.0,0.0,0.0
6i9gfUY99Cmnm2somhHBNg,20438.0,8303.0,8032.0
cvtDU0HRz18oIMMk9OewsQ,21888.0,10213.0,9585.0
wZkCM2Dz6hNCPM5QUaITAw,25162.0,8700.0,8540.0
LB9H6AlZYJuG2jJ_jLqycg,20438.0,8303.0,8032.0
qU7Z75CS3VWGjl7vJ-h4Cw,20438.0,8303.0,8032.0
LwknkME_-OeJMcP5heAvLQ,20318.0,9120.0,8627.0
2ST3inTMd3aYMNXt2MuDhw,25417.0,9730.0,9539.0
P4qT7Vq1SESsWqBCqtpyuw,20438.0,8303.0,8032.0
LLxAUPO6skuuLkuoNENQlA,25162.0,8700.0,8540.0
eKp-9MlaM2Uclfdtf1dM-A,20438.0,8303.0,8032.0
4UfhkMuSKaXb2MNupvWsKw,21888.0,10213.0,9585.0
TE0tN6uvKZqbFjxHpQE42w,20438.0,8303.0,8032.0
S2VFlZGFw4783Q221D0obA,20438.0,8303.0,8032.0
G68dtQ1HYVIs1jVsDa4Bjg,20438.0,8303.0,8032.0
NcHCc6dxYS0x71by2YUo-A,7306.0,3176.0,3074.0
qe3mPi7GV9bQ00zUK8ewTQ,20438.0,8303.0,8032.0
VHbCWYwD_xw1TWkgdQRqIw,27697.0,11073.0,10870.0
tXRqWps8d9LlnCCYIEOsXQ,27697.0,11073.0,10870.0
KrxWwCigpcu3b8DhwyKJqg,21888.0,10213.0,9585.0
AtSA-3c3Z2oFjdQXW7clcg,20438.0,8303.0,8032.0
vxF7RVkpAN2p53Zj-Ltq5g,7306.0,3176.0,3074.0
GYvSBwe6ApBrncoUWo2D1Q,7306.0,3176.0,3074.0
cEYnHmrabyPfBF7L4J965A,7306.0,3176.0,3074.0
S5tZusp5ON7LttHRG6iahg,20438.0,8303.0,8032.0
0x8U1IJIygrY8PjiobbUEA,20438.0,8303.0,8032.0
DOnGNhDso2y58w_cz7BIqw,20318.0,9120.0,8627.0
w2cws551McR3wYcLaVi8CQ,25417.0,9730.0,9539.0
lvNEHmd4z9cMy5vANFrlIw,20438.0,8303.0,8032.0
26FYz_H5DUTvXr8tfgwSzw,20438.0,8303.0,8032.0
vKzWht0YCyd3Hqr80nDw2A,34917.0,12920.0,12666.0
POX7II8wZ6GusUxzhD0-cw,20438.0,8303.0,8032.0
MJr0b6JzuzwjRGmyRQYzIw,20438.0,8303.0,8032.0
knPZ47bQ5UBCjb65NG5Utw,20438.0,8303.0,8032.0
QODlUP9k-30h_ppo-CvggA,7306.0,3176.0,3074.0
q4nEzyoYXD90YT0eMQxjyg,7306.0,3176.0,3074.0
xH4u83wqnR_q13GBcPTyLA,39792.0,16523.0,15743.0
DM1IbDhOpGHAp79shHBgGQ,21888.0,10213.0,9585.0
NHEniyWfAtopHd-NMURLWQ,20438.0,8303.0,8032.0
A92fFd9KV1KEcCnNwHP-Og,20438.0,8303.0,8032.0
GUJTMN365k1iAW9N6ac7UA,7306.0,3176.0,3074.0
TyweDBRrO_bI_dZ9c7_5Aw,20438.0,8303.0,8032.0
